customer_id;reference_date;region;plan_type;contract_type;internet_tech;tenure_months;has_autopay;monthly_charges;total_charges;avg_data_gb;n_support_calls;n_complaints;late_payment;churned
60174;2024-05-03;North;prepaid;monthly;cable;60;0;52,79;2904,38;17.56;0;1;0;0
27610;29/06/2024;Northeast;postpaid;annual;fiber;44;0;153,6;6967,34;5.94;0;0;0;0
35547;2024-12-15;North;postpaid;monthly;dsl;56;1;69,79;4178,05;20.27;1;0;0;0
78540;2024-05-11;Southeast;postpaid;annual;fiber;36;1;111,19;3634,57;2.05;0;2;0;0
50892;2024-12-30;South;postpaid;monthly;fiber;67;0;69,29;4540,87;14.16;0;0;1;0
98090;2024-08-26;Southeast;postpaid;annual;fiber;66;1;37,51;2348,96;5.44;0;0;0;0
13227;2024-01-11;Northeast;postpaid;monthly;cable;44;1;111,34;4874,58;17.46;0;0;0;1
80342;11/10/2024;Southeast;postpaid;annual;dsl;60;1;85,07;4750,88;25.79;3;0;0;0
42686;2024-04-29;South;postpaid;annual;fiber;47;1;95,27;4060,32;9.35;0;1;0;0
68890;2024-06-14;Center-West;prepaid;monthly;dsl;52;1;120,23;;7.08;0;0;0;0
53130;2024-02-16;North;prepaid;monthly;cable;18;0;77,05;1511,36;8.53;1;1;0;0
77561;01/11/2024;North;prepaid;monthly;fiber;70;1;114,57;7325,49;9.86;1;0;0;0
43949;12/04/2024;North;postpaid;monthly;cable;14;1;128,67;1699,82;13.89;1;2;0;0
75170;21/08/2024;Northeast;postpaid;monthly;fiber;50;0;43,43;2226,24;3.21;2;0;0;0
44017;2024-01-19;South;postpaid;monthly;fiber;44;0;82,51;3731,03;4.58;0;1;1;0
30784;09/11/2024;Northeast;prepaid;annual;cable;7;0;43,49;279,82;10.97;0;0;0;1
25144;20/09/2024;Center-West;prepaid;monthly; fiber ;55;0;31,04;1722,73;10.05;0;0;0;0
22035;2024-12-12;North;postpaid;monthly;dsl;6;1;37,68;224,21;4.37;3;1;0;1
29971;2024-08-23;North;prepaid;monthly;FIBRE;37;1;118,83;4153,76;19.71;1;0;0;0
79202;2024-08-22;Southeast;postpaid;monthly;dsl;58;1;42,65;2624,77;6.49;2;1;0;0
63231;2024-09-26;South;prepaid;monthly;dsl;9;1;160,28;1576,85;28.92;2;0;0;0
33758;16/09/2024;Center-West;postpaid;annual;cable;26;0;143,92;3588,09;13.57;1;1;0;1
24120;2024-12-22;North;postpaid;annual;cable;37;1;31,32;1090,69;16.65;0;0;0;1
10528;2024-01-30;South;postpaid;monthly;dsl;66;1;115,99;7447,3;11.86;0;1;0;0
59138;2024-06-27;North;prepaid;annual;fiber;28;1;31,54;950,76;7.13;1;0;0;0
92013;2024-10-16;North;postpaid;monthly;fiber;9;1;46,38;439,62;11.6;0;0;0;0
73922;2024-03-03;North;postpaid;monthly;dsl;10;0;178,24;1871,96;9.06;0;0;0;0
15835;2024-12-22;Northeast;postpaid;annual;fiber;15;0;98,55;1597,36;3.69;0;0;0;0
92587;10/08/2024;South;postpaid;monthly;fiber;62;0;34,08;1999,85;3.76;1;0;0;0
57050;2024-06-21;Northeast;prepaid;monthly;cable;55;1;157,55;9295,32;8.12;0;0;0;0
86968;01/02/2024;North;postpaid;annual;fiber;30;1;167,6;5447,66;14.12;0;0;0;0
56701;2024-05-28;Center-West;prepaid;monthly;fiber;61;0;112,26;7116,7;8.11;0;1;0;0
37714;2024-12-16;Southeast;prepaid;monthly;cable;66;1;135,89;8801,57;8.29;1;0;0;0
76053;2024-09-12;Southeast;postpaid;monthly;dsl;62;1;147,02;9858,83;14.39;0;0;0;0
58078;2024-09-21;North;postpaid;annual;dsl;1;0;140,2;127,18;8.05;0;1;1;1
56557;2024-03-18;North;prepaid;annual;fiber;8;1;104,18;797,41;35.28;0;0;0;0
89498;2024-05-23;Northeast;prepaid;annual;fiber;52;1;154,9;7403,77;6.48;1;0;0;0
14521;2024-02-12;North;prepaid;monthly;dsl;28;0;109,1;2983,7;17.34;2;1;0;0
87661;2024-10-06;Center-West;prepaid;annual;fiber;12;0;68,93;867,04;10.9;0;0;0;1
63254;04/12/2024;North;postpaid;monthly;dsl;46;1;30,61;1380,36;48.3;1;0;1;1
72114;2024-05-27;Southeast;prepaid;monthly;fiber;26;0;83,79;2204,04;7.67;1;0;0;0
17042;2024-01-25;Southeast;postpaid;monthly;fiber;66;1;42,39;2749,2;15.75;0;0;0;0
35855;2024-12-02;Center-West;prepaid;annual;fiber;41;0;39,49;1467,88;9.96;1;0;0;0
71505;2024-09-10;Southeast;prepaid;monthly;fiber;17;1;100,38;1557,53;1.87;0;0;0;0
85292;2024-06-23;Center-West;postpaid;annual;fiber;67;0;171,55;10447,73;10.57;2;0;0;0
22575;2024-04-20;South;prepaid;monthly;dsl;43;0;45,83;2092,75;7.63;1;1;0;0
20331;18/04/2024;Southeast;prepaid;monthly;dsl;22;1;71,06;1433,04;12.24;1;0;0;0
91741;2024-01-04;South;postpaid;annual;fiber;11;1;154,51;1642,6;6.23;0;0;0;0
38435;30/08/2024;Northeast;postpaid;annual;dsl;40;1;90,27;3651,56;1.42;2;2;0;0
36586;2024-03-28;North;postpaid;monthly;fiber;54;1;143,82;7821,36;24.68;1;1;1;0
26292;03/03/2024;Northeast;prepaid;annual;fiber;60;1;111,35;6835,09;6.8;2;0;0;0
53144;29/10/2024;Northeast;postpaid;monthly;cable;10;1;120,59;1212,09;16.93;0;0;0;0
35829;2024-03-25;North;postpaid;annual;dsl;31;0;54,17;1677,0;9.5;1;0;0;0
29502;2024-01-08;Northeast;postpaid;monthly;dsl;71;0;82,84;6081,87;12.12;0;1;0;0
34846;21/06/2024;Center-West;prepaid;monthly;fiber;47;1;123,26;5552,13;11.47;1;0;0;0
69645;18/03/2024;North;prepaid;monthly;fiber;7;1;34,02;236,06;8.05;0;0;0;0
16218;2024-09-18;Southeast;prepaid;monthly;dsl;66;1;58,25;;10.62;1;1;1;0
46866;2024-09-26;North;prepaid;monthly;dsl;49;1;87,97;4185,25;16.36;1;1;0;0
12900;2024-06-01;Center-West;postpaid;monthly;dsl;33;1;131,19;4759,44;10.9;0;2;0;0
17020;24/12/2024;South;prepaid;annual;cable;56;1;106,44;6441,03;18.32;2;0;0;0
28903;2024-10-09;Center-West;prepaid;monthly;FIBRE;47;1;137,81;6704,1;7.61;0;0;0;0
34107;2024-08-30;North;prepaid;monthly;cable;19;1;139,03;2768,21;9.95;0;0;0;1
74062;18/05/2024;Northeast;postpaid;monthly;dsl;57;1;34,66;2122,83;4.64;2;1;0;0
86219;2024-07-13;South;prepaid;annual;fiber;19;0;165,26;3051,19;12.76;1;0;0;0
48884;25/04/2024;Center-West;prepaid;monthly;fiber;17;0;153,63;2627,24;9.46;1;0;0;1
91759;2024-05-22;Southeast;prepaid;monthly;dsl;43;1;70,66;;11.34;0;1;0;0
99300;16/08/2024;South;postpaid;annual;fiber;2;0;102,68;221,46;23.82;0;1;0;0
44580;24/09/2024;North;prepaid;monthly;dsl;45;0;76,22;3503,8;9.58;1;0;0;0
30953;28/07/2024;North;postpaid;annual;dsl;40;1;166,0;6721,39;;0;0;1;0
48629;2024-03-18;North;prepaid;monthly;fiber;52;0;87,42;4501,68;5.84;1;0;0;0
60606;2024-07-15;Southeast;prepaid;annual;dsl;12;1;89,41;1088,47;6.28;3;0;0;0
15361;30/01/2024;South;prepaid;monthly;dsl;42;1;166,79;6710,98;6.0;1;0;0;1
50273;2024-04-15;Southeast;prepaid;annual;fiber;32;0;120,1;3854,46;4.23;2;0;0;0
38822;2024-09-13;North;prepaid;annual;cable;13;1;50,68;620,11;10.94;1;0;0;0
98409;2024-01-03;South;postpaid;monthly;FIBRE;33;1;123,9;3877,4;14.02;1;0;0;0
29693;27/11/2024;North;postpaid;monthly;cable;66;0;149,17;9216,66;29.91;1;1;0;0
96736;2024-09-29;North;prepaid;monthly;fiber;59;1;80,68;4470,7;9.32;0;1;1;0
65649;2024-11-14;Northeast;prepaid;monthly;FIBRE;12;0;109,05;1302,64;23.25;0;0;0;0
22420;2024-05-13;North;postpaid;annual;dsl;61;1;124,03;6898,07;4.82;2;0;0;0
30887;2024-05-17;Northeast;prepaid;monthly;fiber;41;0;106,56;4221,85;6.47;0;0;0;0
13921;04/01/2024;North;prepaid;annual;fiber;4;1;179,87;716,48;9.04;1;0;1;0
45200;2024-12-08;Northeast;prepaid;annual;fiber;66;1;106,02;6506,83;5.01;0;1;0;0
34023;05/04/2024;Northeast;prepaid;annual;dsl;38;1;126,51;4668,43;11.7;2;0;0;0
59087;30/01/2024;South;postpaid;annual;dsl;65;0;149,04;9776,19;4.01;1;1;1;0
33900;2024-02-14;South;postpaid;monthly;fiber;7;0;50,49;382,11;10.35;2;0;0;0
76619;2024-01-24;Northeast;postpaid;monthly;fiber;12;1;36,59;423,5;9.93;1;0;0;0
97071;2024-01-18;South;postpaid;monthly;fiber;65;0;175,95;10304,69;;3;0;0;0
44335;2024-07-17;North;prepaid;monthly;cable;17;0;139,84;;22.12;0;1;0;1
47618;2024-04-24;Southeast;prepaid;monthly;fiber;40;0;88,99;3886,31;6.57;0;0;0;0
21635;2024-09-09;North;prepaid;monthly;dsl;43;0;32,65;1541,11;26.94;0;0;0;1
64547;17/02/2024;North;prepaid;monthly;fiber;68;1;54,96;3709,6;18.4;1;0;0;0
25200;10/04/2024;Northeast;prepaid;monthly;dsl;24;1;31,46;706,11;12.68;1;0;1;0
83953;2024-07-13;North;prepaid;monthly;cable;54;1;89,47;4999,29;4.1;1;0;0;0
35027;02/08/2024;South;postpaid;monthly;fiber;52;1;113,23;6249,92;11.54;1;2;0;0
98940;2024-12-26;Center-West;prepaid;monthly;dsl;50;1;54,09;2734,99;4.66;0;1;0;0
44322;21/01/2024;North;prepaid;monthly;fiber;38;1;125,98;4645,06;14.8;0;0;0;0
67949;2024-06-07;Center-West;postpaid;annual;dsl;6;0;173,14;1004,31;7.73;2;0;0;0
44408;24/11/2024;Northeast;prepaid;annual;fiber;19;1;178,57;3353,13;20.67;2;1;0;1
22070;2024-09-07;North;postpaid;monthly;fiber;40;1;154,97;5831,87;21.14;1;0;0;0
94520;23/07/2024;Center-West;prepaid;monthly;fiber;30;0;96,58;2853,88;15.52;0;0;1;0
45335;2024-12-19;Southeast;postpaid;monthly;fiber;14;1;112,11;1671,01;5.17;1;1;0;0
59424;10/12/2024;Center-West;prepaid;monthly;cable;50;1;105,5;5333,28;8.47;0;0;0;0
97393;2024-07-21;Center-West;postpaid;monthly;dsl;33;0;53,35;1674,35;21.2;1;1;0;0
36065;2024-07-31;North;prepaid;annual;fiber;56;1;158,16;9211,08;;1;1;0;0
67649;2024-12-13;Northeast;prepaid;monthly;dsl;39;1;131,37;4969,35;7.37;0;1;0;0
96037;2024-11-05;North;postpaid;monthly;dsl;27;0;125,69;3181,29;11.61;0;0;0;0
89930;15/07/2024;South;prepaid;annual;fiber;8;0;63,05;459,01;7.5;0;0;0;0
63143;12/12/2024;Northeast;prepaid;monthly;FIBRE;8;0;52,97;454,84;5.4;3;0;1;0
35970;26/01/2024;South;postpaid;monthly;dsl;37;1;160,95;6029,18;6.19;0;0;0;0
30035;2024-06-20;South;prepaid;monthly;fiber;26;0;56,91;1340,51;10.14;1;0;0;1
74822;2024-10-20;North;postpaid;annual;dsl;51;1;41,06;2091,81;3.13;0;0;1;0
70590;2024-04-30;Center-West;postpaid;monthly;fiber;45;1;123,84;5333,27;18.9;0;0;0;0
95001;2024-11-09;South;prepaid;annual;fiber;21;0;135,65;2712,58;8.88;0;0;0;0
12168;2024-04-27;North;postpaid;annual;dsl;54;1;47,94;2808,28;12.14;0;0;1;0
80813;2024-10-08;Southeast;prepaid;monthly;dsl;41;0;61,03;2730,83;11.9;2;0;1;0
54455;15/05/2024;Southeast;postpaid;annual;cable;63;0;148,31;9789,95;9.0;1;0;0;0
67630;2024-10-06;Southeast;prepaid;monthly;FIBRE;68;1;169,44;10941,69;7.23;0;1;0;0
93219;2024-04-06;Southeast;prepaid;monthly;dsl;69;1;101,47;6440,01;6.7;0;1;0;0
60541;2024-05-04;Center-West;prepaid;monthly;cable;10;0;148,8;1355,44;18.26;0;1;1;1
34258;2024-12-09;Center-West;postpaid;annual;dsl;38;0;77,91;2693,15;4.11;0;0;1;0
50182;2024-10-10;Center-West;postpaid;monthly;cable;3;1;135,49;444,9;15.46;2;1;0;0
84936;2024-07-11;Southeast;postpaid;monthly;cable;63;0;113,58;6689,66;15.99;1;1;0;0
11154;08/02/2024;Southeast;postpaid;annual;cable;50;1;156,48;;6.6;0;0;0;0
21082;09/08/2024;South;postpaid;monthly;cable;19;0;146,39;2677,76;7.94;0;0;0;1
37950;2024-05-29;North;postpaid;annual;dsl;44;1;72,62;3364,45;12.53;0;0;0;0
45417;2024-01-26;South;postpaid;annual;fiber;40;0;52,42;;11.95;0;1;0;1
70496;2024-03-31;North;postpaid;monthly;cable;39;0;151,15;5615,59;18.2;3;0;0;1
48450;2024-11-18;Southeast;prepaid;annual;cable;39;1;34,92;1317,77;16.25;1;0;0;0
99378;2024-09-21;Northeast;postpaid;annual;fiber;70;0;131,86;9221,35;6.18;1;2;1;0
78368;2024-01-30;South;postpaid;monthly;fiber;55;0;101,39;5076,62;20.74;2;0;0;0
56372;2024-10-03;Southeast;prepaid;annual;fiber;29;1;41,29;;7.75;1;0;1;0
86875;2024-07-07;Northeast;prepaid;annual;cable;55;1;133,28;7792,89;4.0;1;0;0;0
11871;2024-11-04;Center-West;prepaid;annual;fiber;11;0;102,43;1116,81;3.24;1;1;1;0
91375;2024-11-12;Southeast;postpaid;annual; fiber ;21;1;159,02;3338,3;15.15;0;0;0;0
83530;2024-09-10;North;prepaid;monthly;dsl;9;1;61,29;563,47;31.72;0;0;0;1
84403;2024-02-08;Center-West;postpaid;monthly;fiber;63;1;30,34;1846,02;5.9;0;0;0;0
63082;09/03/2024;Northeast;prepaid;monthly;cable;2;1;49,57;104,34;2.92;0;0;0;0
80421;2024-10-30;Center-West;postpaid;monthly;fiber;64;0;70,44;4077,82;14.3;1;2;0;0
88809;12/04/2024;North;prepaid;annual;fiber;60;1;127,84;7098,83;5.01;1;0;0;0
15933;2024-09-18;South;postpaid;annual;fiber;68;1;84,4;6230,32;17.09;1;0;0;0
79938;2024-07-12;Northeast;postpaid;monthly;dsl;55;0;47,74;2823,33;9.05;1;1;1;0
59720;2024-07-16;Southeast;prepaid;monthly;dsl;33;1;177,24;5353,67;6.2;0;0;0;0
27272;26/08/2024;South;prepaid;annual; fiber ;58;1;46,23;2710,42;9.3;0;0;0;0
49892;2024-05-02;Northeast;prepaid;monthly;fiber;71;1;83,27;6187,9;23.44;1;1;0;0
46815;2024-06-21;Northeast;prepaid;annual;cable;64;0;161,49;9833,43;2.76;0;0;0;0
29350;21/09/2024;Southeast;postpaid;annual;dsl;56;0;127,89;6468,51;17.51;0;0;0;0
75430;2024-10-08;North;postpaid;monthly;dsl;55;1;77,97;4425,33;18.49;1;0;0;0
78917;09/12/2024;South;postpaid;monthly;fiber;47;0;175,55;8704,23;7.8;2;0;0;0
54034;2024-03-09;North;postpaid;annual;cable;64;1;105,16;7042,87;14.8;0;0;0;0
86144;2024-02-29;Center-West;prepaid;monthly;dsl;31;0;31,22;903,85;12.49;1;0;0;0
66504;2024-11-16;Southeast;postpaid;annual; fiber ;36;1;30,92;1127,99;18.38;2;0;0;0
71760;03/01/2024;Center-West;postpaid;monthly;cable;60;1;171,15;9709,65;9.35;1;0;0;0
99941;2024-10-21;North;prepaid;monthly;cable;19;0;72,18;1402,82;3.83;1;0;0;1
56146;2024-01-02;Northeast;postpaid;monthly;dsl;55;1;151,81;8319,72;21.46;1;0;0;0
78442;24/06/2024;North;prepaid;annual;dsl;8;1;36,53;296,33;6.43;0;0;1;0
39431;2024-12-26;South;postpaid;annual;fiber;42;0;52,04;2104,66;7.69;1;0;0;0
25556;2024-07-31;Northeast;postpaid;annual;dsl;3;1;158,52;478,13;8.76;0;1;0;0
72015;2024-07-22;Northeast;postpaid;monthly;fiber;71;0;179,11;12755,92;19.9;0;0;0;0
79229;2024-08-19;Southeast;prepaid;annual;dsl;60;1;37,79;2118,51;28.91;1;1;0;0
45495;2024-07-03;Northeast;postpaid;monthly;fiber;18;1;55,15;897,21;8.23;1;0;0;0
71571;10/01/2024;Northeast;prepaid;monthly;fiber;11;0;138,44;1571,32;8.44;3;0;0;1
16009;2024-03-10;South;postpaid;annual;cable;46;1;109,43;4775,84;12.2;1;0;0;0
26821;2024-08-30;Center-West;prepaid;monthly;fiber;65;1;90,89;5944,35;5.29;0;0;1;0
66039;21/04/2024;Northeast;postpaid;annual;cable;23;1;59,17;1229,7;14.38;1;0;0;0
15108;15/05/2024;South;postpaid;monthly; fiber ;69;0;171,82;11303,85;14.46;1;0;0;0
75012;2024-08-09;Southeast;prepaid;monthly;FIBRE;33;0;55,84;1673,36;12.4;2;0;0;0
82453;2024-01-17;Northeast;prepaid;monthly;fiber;32;0;69,79;2141,48;4.1;0;1;0;1
70871;2024-02-24;South;postpaid;annual;fiber;25;0;78,64;2056,43;28.29;0;0;0;0
70877;2024-08-08;Northeast;prepaid;monthly;fiber;20;0;50,79;1041,63;15.13;0;0;0;0
26751;2024-07-01;North;prepaid;annual;fiber;24;0;110,43;2472,48;26.07;1;0;0;1
84935;2024-08-28;North;prepaid;monthly;dsl;13;1;81,2;975,64;4.54;0;0;0;0
84196;2024-01-07;Southeast;prepaid;annual;FIBRE;27;1;121,18;3021,92;5.82;0;0;0;0
77440;19/08/2024;Northeast;postpaid;monthly;fiber;21;0;85,18;1913,82;6.73;0;0;0;1
11427;28/09/2024;Southeast;postpaid;monthly;FIBRE;5;0;47,46;227,08;29.1;2;0;0;0
97673;24/12/2024;North;prepaid;annual; fiber ;26;0;160,89;4597,51;11.86;0;1;0;0
17652;2024-03-14;Center-West;postpaid;annual;fiber;3;1;106,45;322,85;10.35;2;0;1;0
52372;17/10/2024;Center-West;prepaid;monthly; fiber ;13;0;78,28;1119,16;1.79;1;0;0;0
20332;2024-12-23;Center-West;prepaid;monthly;dsl;52;1;32,45;1599,91;8.39;1;0;0;0
13635;2024-05-01;Center-West;postpaid;monthly;dsl;2;1;119,68;260,85;9.39;2;0;0;0
52213;2024-12-17;North;prepaid;annual;cable;23;0;147,38;3676,33;12.72;0;0;0;0
86851;2024-07-22;South;postpaid;annual;dsl;49;1;127,51;5836,58;29.37;0;0;0;0
21318;2024-02-03;Center-West;postpaid;annual;dsl;2;0;148,16;325,13;;3;2;1;1
86905;26/09/2024;Center-West;postpaid;annual; fiber ;53;1;53,25;2737,61;9.04;0;1;0;0
35581;2024-06-23;Center-West;postpaid;annual;fiber;6;0;175,76;980,22;5.66;2;1;0;1
79555;28/01/2024;Northeast;prepaid;monthly;dsl;4;1;61,7;240,12;8.94;1;0;1;1
27574;2024-04-14;Southeast;prepaid;monthly;fiber;14;0;70,02;898,25;11.21;0;0;0;0
20651;04/07/2024;North;prepaid;annual; fiber ;62;1;106,85;6753,72;14.8;0;0;1;0
73990;2024-07-20;North;postpaid;monthly;cable;4;1;30,78;125,57;0.97;0;0;0;0
75269;2024-06-18;Center-West;postpaid;monthly;fiber;8;1;96,37;745,06;9.03;1;0;0;0
53728;27/07/2024;South;prepaid;annual;fiber;68;1;59,36;3886,39;9.46;1;0;0;0
33308;2024-09-19;South;prepaid;annual;cable;44;1;142,35;;8.87;1;0;0;0
52452;2024-10-03;Southeast;prepaid;annual; fiber ;41;1;143,66;6085,43;;0;0;1;0
76412;2024-07-02;Center-West;postpaid;monthly;FIBRE;3;0;122,36;348,77;9.79;3;0;0;0
15550;2024-08-21;Northeast;postpaid;annual; fiber ;28;1;93,25;2597,05;10.65;1;0;0;0
58592;01/11/2024;Southeast;postpaid;monthly; fiber ;41;0;76,54;3142,07;27.29;1;0;0;0
86032;2024-03-03;North;postpaid;monthly;cable;38;0;154,12;6193,47;22.89;2;0;0;0
48384;2024-05-18;North;prepaid;annual;dsl;38;0;106,06;4137,64;21.05;2;0;1;0
16561;11/07/2024;North;postpaid;annual;fiber;9;1;104,47;1028,74;12.38;1;0;0;0
31673;2024-04-03;Center-West;postpaid;annual;FIBRE;71;1;47,01;3425,86;8.05;0;0;0;0
64228;2024-12-08;Southeast;prepaid;annual;fiber;50;1;62,76;3048,39;5.56;0;1;0;0
94077;2024-07-16;South;postpaid;annual;dsl;18;1;84,07;1625,18;18.47;0;1;0;0
29128;2024-01-12;Southeast;prepaid;monthly;fiber;69;1;134,83;9332,83;25.95;0;0;0;0
16706;2024-02-17;South;postpaid;monthly;fiber;22;0;156,79;3233,9;14.81;1;0;0;0
82493;2024-01-16;Center-West;postpaid;annual;dsl;10;0;178,93;1812,59;4.95;3;0;0;0
29292;2024-04-04;Center-West;postpaid;annual;cable;64;0;94,11;5568,63;11.83;3;1;0;0
76287;2024-03-31;Southeast;postpaid;monthly;cable;11;0;97,98;1044,43;20.68;0;0;0;0
98929;2024-02-20;Northeast;prepaid;monthly;cable;5;1;144,91;656,52;5.94;0;0;0;1
45745;2024-10-05;South;postpaid;monthly;dsl;45;0;78,18;3221,37;6.14;0;0;0;0
63890;2024-04-19;Southeast;postpaid;monthly;dsl;19;1;111,08;1991,7;14.18;0;0;0;0
71914;30/12/2024;South;postpaid;annual;cable;11;0;131,55;1482,35;14.94;0;0;0;0
45900;2024-01-30;Southeast;postpaid;monthly;fiber;8;1;65,44;522,81;13.81;0;1;0;0
78920;2024-03-07;North;prepaid;monthly;fiber;9;0;71,94;638,78;22.15;1;0;1;0
78535;2024-08-25;Center-West;postpaid;annual;FIBRE;69;0;83,43;5838,68;;0;3;1;1
60278;2024-04-16;North;postpaid;monthly;cable;48;0;116,65;5258,17;7.64;1;1;0;1
16455;2024-11-04;Northeast;prepaid;monthly;cable;60;1;70,56;4387,94;17.64;1;1;0;0
61268;2024-11-10;North;postpaid;monthly;cable;44;0;61,23;2717,93;32.77;2;0;0;0
46981;10/05/2024;Southeast;postpaid;monthly;fiber;39;1;52,43;1897,32;7.98;4;0;0;1
21370;25/08/2024;Southeast;postpaid;monthly;cable;16;0;151,4;2448,61;16.27;0;1;0;0
76144;2024-06-11;South;postpaid;monthly;fiber;69;1;162,9;10369,56;23.76;0;2;0;0
91583;2024-04-23;South;prepaid;monthly;fiber;59;1;165,71;10117,68;12.97;0;0;0;0
96667;2024-01-22;Center-West;postpaid;monthly;dsl;38;1;153,25;5504,27;5.09;0;0;0;0
28162;2024-09-12;Center-West;prepaid;monthly;dsl;8;1;50,59;368,2;13.18;1;1;0;0
18256;22/04/2024;Center-West;postpaid;monthly;cable;54;1;44,66;2260,93;14.47;2;0;0;0
44860;2024-03-06;Northeast;postpaid;annual;FIBRE;24;1;104,87;2508,29;9.21;0;0;0;0
98329;2024-02-15;North;postpaid;monthly;fiber;15;0;108,21;1691,84;9.04;0;0;0;0
93507;16/09/2024;Northeast;postpaid;monthly;FIBRE;53;0;139,92;7224,05;4.21;0;0;0;0
41268;2024-05-18;North;postpaid;annual;fiber;60;1;63,43;3703,41;6.84;1;0;0;0
73409;10/02/2024;Northeast;postpaid;monthly;cable;44;0;169,64;7373,64;7.42;1;0;0;0
91607;24/07/2024;Northeast;prepaid;monthly;fiber;6;0;76,49;492,57;6.14;1;0;0;1
99046;2024-07-28;Northeast;postpaid;annual; fiber ;43;1;116,67;;10.18;1;0;0;1
57382;2024-10-28;Northeast;postpaid;monthly;FIBRE;66;1;159,63;11434,7;19.17;2;0;0;0
70209;27/06/2024;Southeast;prepaid;monthly;dsl;49;0;108,52;5621,21;7.23;1;1;0;1
80790;2024-03-12;Northeast;postpaid;annual;cable;19;1;143,03;2687,82;24.83;2;0;0;1
95226;2024-06-08;South;postpaid;annual;fiber;46;0;142,35;6642,3;14.01;1;0;0;0
22796;2024-09-22;Northeast;postpaid;monthly;fiber;18;0;148,5;2700,65;;1;0;0;0
83646;2024-07-18;North;postpaid;monthly;cable;63;1;151,66;10488,08;;2;0;0;0
63020;2024-04-10;Center-West;prepaid;monthly;dsl;61;1;88,87;5678,55;3.63;1;2;1;0
70557;26/12/2024;South;postpaid;annual;fiber;41;0;84,53;3488,95;22.36;2;0;0;0
55915;2024-11-12;Center-West;prepaid;monthly; fiber ;10;1;150,52;1549,04;2.56;0;0;0;0
43802;14/07/2024;Center-West;prepaid;monthly;cable;29;1;116,96;3702,63;2.82;1;3;0;1
47538;2024-10-20;South;postpaid;monthly;dsl;9;1;121,16;;3.16;0;1;0;0
93992;2024-02-25;North;prepaid;annual;fiber;55;0;91,79;5495,53;19.17;3;0;0;0
95802;2024-09-30;North;prepaid;monthly;fiber;49;0;60,24;2864,84;30.53;0;0;0;1
43974;2024-03-10;Northeast;postpaid;monthly;fiber;19;0;98,54;1815,51;30.59;0;0;0;0
67418;2024-10-26;Northeast;prepaid;monthly;fiber;61;1;175,45;10113,08;13.21;0;0;0;0
70476;28/03/2024;Center-West;prepaid;annual;fiber;54;1;73,63;3860,07;8.96;0;0;0;0
95532;2024-07-16;South;prepaid;monthly;fiber;67;0;70,8;4749,32;10.4;0;0;1;0
55316;2024-09-23;North;postpaid;annual; fiber ;20;1;49,62;927,07;10.52;1;0;0;0
45901;09/01/2024;North;prepaid;monthly;FIBRE;13;0;102,18;1240,33;11.64;0;0;0;0
30156;08/03/2024;Center-West;postpaid;monthly;fiber;35;1;73,28;2456,04;6.62;1;0;0;0
48980;2024-03-21;South;postpaid;monthly;fiber;19;1;133,07;2279,44;11.32;2;0;0;0
31927;2024-03-16;North;prepaid;monthly;cable;53;1;50,27;2742,28;8.01;1;0;0;0
24273;2024-10-14;Southeast;postpaid;monthly;fiber;31;0;67,1;1955,82;6.14;0;0;0;0
10141;22/12/2024;Center-West;prepaid;annual;cable;45;0;39,28;1899,5;25.33;0;1;1;1
73228;2024-06-01;South;postpaid;monthly;cable;13;0;36,22;459,41;14.89;1;3;0;0
67462;2024-10-03;South;prepaid;annual;cable;7;0;152,12;1055,22;14.76;0;1;1;0
92365;2024-03-23;North;postpaid;monthly; fiber ;67;0;165,88;12065,34;11.81;0;1;0;0
80521;2024-05-18;North;prepaid;monthly;fiber;32;1;144,58;4187,32;6.63;1;0;0;0
29381;2024-03-01;Center-West;postpaid;monthly;dsl;10;0;159,77;1663,97;11.15;3;0;1;0
28377;01/08/2024;North;prepaid;monthly;fiber;58;0;42,99;2496,32;29.94;0;1;1;0
41696;2024-04-15;North;postpaid;monthly;fiber;10;1;164,72;1692,19;14.91;4;0;0;1
34785;2024-06-19;Southeast;prepaid;annual;fiber;71;1;99,91;7760,49;10.14;1;0;0;0
92691;02/09/2024;Southeast;prepaid;annual;dsl;28;0;145,3;3766,93;13.72;1;2;0;1
88426;2024-08-13;South;prepaid;annual;cable;34;1;122,36;4306,03;8.86;0;0;0;0
12025;2024-06-11;Center-West;postpaid;annual;FIBRE;19;0;82,48;1631,19;8.58;0;0;1;1
82653;14/12/2024;Center-West;postpaid;monthly;cable;7;1;69,72;483,47;19.76;0;0;0;0
32188;2024-11-20;Northeast;postpaid;monthly;dsl;30;1;47,72;1339,84;11.85;0;0;0;0
21027;2024-10-13;Northeast;postpaid;monthly;fiber;26;1;91,9;2232,68;15.3;1;0;0;0
82676;2024-01-13;South;postpaid;annual;fiber;32;1;104,12;3278,72;11.46;1;0;0;0
46962;2024-07-09;Southeast;prepaid;monthly; fiber ;35;0;177,47;6429,07;17.21;0;1;0;0
79860;25/12/2024;Southeast;postpaid;monthly;cable;45;0;35,59;1617,55;8.51;0;0;0;0
10213;2024-02-23;South;postpaid;annual;dsl;6;0;118,52;654,65;9.43;1;0;0;0
10636;22/07/2024;South;postpaid;monthly;dsl;26;1;108,75;2574,83;28.36;1;0;0;1
